,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_vect__ngram_range,param_vect__min_df,param_vect__max_df,param_tfidf__use_idf,param_clf__weights,param_clf__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,5.832048098246257,0.19245448483846234,9.706408659617106,0.406635453832879,"(1, 1)",0.05,0.9,False,distance,5,"{'vect__ngram_range': (1, 1), 'vect__min_df': 0.05, 'vect__max_df': 0.9, 'tfidf__use_idf': False, 'clf__weights': 'distance', 'clf__n_neighbors': 5}",0.42096944151738674,0.40909889337783245,0.4215703495520815,0.41721311475409834,0.005742611490887082,21,0.9960477779729492,0.9960481250548872,0.9963115833845614,0.9961358288041327,0.00012427733642341344
1,101.82349809010823,0.7856901218263717,31.28958511352539,3.2891255947276905,"(1, 4)",0.0,0.9,True,distance,6,"{'vect__ngram_range': (1, 4), 'vect__min_df': 0.0, 'vect__max_df': 0.9, 'tfidf__use_idf': True, 'clf__weights': 'distance', 'clf__n_neighbors': 6}",0.7014401123990165,0.6919023362023538,0.6857544352713859,0.6930327868852459,0.006453436903509741,1,0.9971017038468294,0.9975410555897075,0.9975410555897075,0.9973946050087482,0.0002071123978101669
2,24.537419319152832,0.6170271944948041,13.039640506108602,0.3172761766783854,"(1, 2)",0.01,0.8,False,uniform,5,"{'vect__ngram_range': (1, 2), 'vect__min_df': 0.01, 'vect__max_df': 0.8, 'tfidf__use_idf': False, 'clf__weights': 'uniform', 'clf__n_neighbors': 5}",0.35493501931858096,0.3953978570173898,0.29878798524503775,0.3497072599531616,0.0396125478299972,45,0.4914807658528017,0.5452709229823482,0.4119610081672082,0.48290423233411944,0.054760393487768046
3,5.775570869445801,0.09062073624140024,9.81264034907023,0.4050961091850834,"(1, 1)",0.05,1.0,True,distance,1,"{'vect__ngram_range': (1, 1), 'vect__min_df': 0.05, 'vect__max_df': 1.0, 'tfidf__use_idf': True, 'clf__weights': 'distance', 'clf__n_neighbors': 1}",0.43888303477344576,0.4415949411558054,0.45459336026699454,0.44502341920374705,0.006856649313115311,12,0.9965747409098893,0.9969263194871345,0.996750680600685,0.9967505803325696,0.00014353137063539723
4,54.06006638209025,0.8872555615140146,14.669856945673624,1.426722973316668,"(1, 3)",0.1,1.0,True,distance,5,"{'vect__ngram_range': (1, 3), 'vect__min_df': 0.1, 'vect__max_df': 1.0, 'tfidf__use_idf': True, 'clf__weights': 'distance', 'clf__n_neighbors': 5}",0.4244819107832806,0.40804496750395225,0.41805726330581416,0.4168618266978923,0.006763478405912981,22,0.9953451607236957,0.9957846667252129,0.9953455695090894,0.9954917989859994,0.0002070888316326021
5,86.54689335823059,0.5596066739164487,14.265830675760904,0.06178218688178334,"(1, 4)",0.1,0.9,False,distance,1,"{'vect__ngram_range': (1, 4), 'vect__min_df': 0.1, 'vect__max_df': 0.9, 'tfidf__use_idf': False, 'clf__weights': 'distance', 'clf__n_neighbors': 1}",0.3818054092026695,0.36184788336553664,0.3823994379062006,0.3753512880562061,0.009551009158245378,39,0.9950816792552257,0.9959603056116624,0.9958724861684377,0.9956381570117753,0.0003951191244868511
6,5.79841685295105,0.09900193263996394,8.409351746241251,0.08928761043594416,"(1, 1)",0.05,0.7,False,distance,9,"{'vect__ngram_range': (1, 1), 'vect__min_df': 0.05, 'vect__max_df': 0.7, 'tfidf__use_idf': False, 'clf__weights': 'distance', 'clf__n_neighbors': 9}",0.43291183702142605,0.42121904092745477,0.4317582996662568,0.42862997658079627,0.005261212146407959,16,0.9945547163182856,0.995433388952314,0.9953455695090894,0.9951112249265629,0.0003951408499655077
7,26.095290104548138,1.2069690439286536,13.118725299835205,0.6953011406936569,"(1, 2)",0.05,1.0,True,distance,4,"{'vect__ngram_range': (1, 2), 'vect__min_df': 0.05, 'vect__max_df': 1.0, 'tfidf__use_idf': True, 'clf__weights': 'distance', 'clf__n_neighbors': 4}",0.41429574991218826,0.40347795538380465,0.4022483751976111,0.4066744730679157,0.005412854594549755,31,0.9959599508167926,0.9961359444981119,0.9965750417142355,0.99622364567638,0.00025865398448054707
8,55.30218537648519,1.7365184675379235,14.591271877288818,0.4187759782176093,"(1, 3)",0.05,1.0,True,distance,5,"{'vect__ngram_range': (1, 3), 'vect__min_df': 0.05, 'vect__max_df': 1.0, 'tfidf__use_idf': True, 'clf__weights': 'distance', 'clf__n_neighbors': 5}",0.3953284158763611,0.4033023010714913,0.4010187950114175,0.39988290398126464,0.0033529865122924156,34,0.9961356051291059,0.9962237639413366,0.9963115833845614,0.9962236508183347,7.184286647908094e-05
9,89.11378995577495,3.427032525254831,14.37868062655131,1.0750874445575598,"(1, 4)",0.1,0.7,False,distance,5,"{'vect__ngram_range': (1, 4), 'vect__min_df': 0.1, 'vect__max_df': 0.7, 'tfidf__use_idf': False, 'clf__weights': 'distance', 'clf__n_neighbors': 5}",0.42377941693010185,0.41436852274723346,0.41226067099947306,0.41680327868852457,0.005007792903740457,23,0.9926225188828386,0.9936770000878195,0.9941160973039431,0.9934718720915336,0.0006267653713804063
