,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_vect__ngram_range,param_vect__min_df,param_vect__max_df,param_tfidf__use_idf,param_clf__weights,param_clf__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,5.93786899248759,0.2561107072949269,9.315847317377726,0.17495898071991994,"(1, 1)",0.05,0.9,False,distance,5,"{'vect__ngram_range': (1, 1), 'vect__min_df': 0.05, 'vect__max_df': 0.9, 'tfidf__use_idf': False, 'clf__weights': 'distance', 'clf__n_neighbors': 5}",0.3208837453971594,0.3259687883570051,0.31772751183587583,0.32152668186334676,0.003395063587926277,24,0.9957040154304752,0.9942135718043135,0.9955286691215149,0.9951487521187677,0.0006651356991490518
1,99.66186499595642,0.09656690038975231,24.448781967163086,0.5720944389225397,"(1, 4)",0.0,0.9,True,distance,6,"{'vect__ngram_range': (1, 4), 'vect__min_df': 0.0, 'vect__max_df': 0.9, 'tfidf__use_idf': True, 'clf__weights': 'distance', 'clf__n_neighbors': 6}",0.6344029458179905,0.6442223391197616,0.6308960196387866,0.6365071015255129,0.0056402305602033355,1,0.9974574785200772,0.9957040154304752,0.9974574785200772,0.9968729908235431,0.0008265904274785941
2,23.68438919385274,0.3465285797028354,12.4500892162323,0.10224266030519692,"(1, 2)",0.01,0.8,False,uniform,5,"{'vect__ngram_range': (1, 2), 'vect__min_df': 0.01, 'vect__max_df': 0.8, 'tfidf__use_idf': False, 'clf__weights': 'uniform', 'clf__n_neighbors': 5}",0.2716114325793442,0.25670699631772753,0.2780992460108715,0.26880589163598106,0.008955831683773417,43,0.4082938804138173,0.33517446957741537,0.39523058039628267,0.37956631012917175,0.03183958838214312
3,5.731280565261841,0.01830555960603084,9.265558560689291,0.07460741012584705,"(1, 1)",0.05,1.0,True,distance,1,"{'vect__ngram_range': (1, 1), 'vect__min_df': 0.05, 'vect__max_df': 1.0, 'tfidf__use_idf': True, 'clf__weights': 'distance', 'clf__n_neighbors': 1}",0.3741890233210591,0.3841837629317903,0.3743643696300193,0.3775790519609562,0.004670784504999025,8,0.9974574785200772,0.9968437664387164,0.997369805365597,0.9972236834414635,0.00027101579564838674
4,53.257789611816406,0.1290402625728197,13.532090504964193,0.10340269881550143,"(1, 3)",0.1,1.0,True,distance,5,"{'vect__ngram_range': (1, 3), 'vect__min_df': 0.1, 'vect__max_df': 1.0, 'tfidf__use_idf': True, 'clf__weights': 'distance', 'clf__n_neighbors': 5}",0.3236892863405225,0.3191302823075574,0.320533052779239,0.321117540475773,0.001906541169010473,25,0.9955286691215149,0.9942135718043135,0.994651937576714,0.9947980595008475,0.0005467381768037179
5,87.08145523071289,0.40083643253397827,14.24915870030721,0.13498885890740916,"(1, 4)",0.1,0.9,False,distance,1,"{'vect__ngram_range': (1, 4), 'vect__min_df': 0.1, 'vect__max_df': 0.9, 'tfidf__use_idf': False, 'clf__weights': 'distance', 'clf__n_neighbors': 1}",0.32684551990180605,0.32684551990180605,0.3203577064702788,0.3246829154246303,0.0030583845816707306,19,0.9967560932842364,0.9951779765035946,0.995616342275995,0.9958501373546088,0.0006651356991490664
6,7.081272045771281,1.2169078790619614,9.227211793263754,0.5988271827312192,"(1, 1)",0.05,0.7,False,distance,9,"{'vect__ngram_range': (1, 1), 'vect__min_df': 0.05, 'vect__max_df': 0.7, 'tfidf__use_idf': False, 'clf__weights': 'distance', 'clf__n_neighbors': 9}",0.3131685078029107,0.32140978432404,0.3200070138523584,0.318195101993103,0.0036001785246208584,26,0.9945642644222339,0.992898474487112,0.9947396107311941,0.99406744988018,0.0008296843513109308
7,23.58346128463745,0.08334062790698342,12.321155071258545,0.06473487780181628,"(1, 2)",0.05,1.0,True,distance,4,"{'vect__ngram_range': (1, 2), 'vect__min_df': 0.05, 'vect__max_df': 1.0, 'tfidf__use_idf': True, 'clf__weights': 'distance', 'clf__n_neighbors': 4}",0.32176047694196036,0.3300017534630896,0.3198316675433982,0.32386463264948273,0.004410462208174283,21,0.9963177275118359,0.994651937576714,0.9962300543573558,0.9957332398153018,0.000765433447525222
8,53.314050118128456,0.13675900994519294,14.1858921845754,0.04048093798515447,"(1, 3)",0.05,1.0,True,distance,5,"{'vect__ngram_range': (1, 3), 'vect__min_df': 0.05, 'vect__max_df': 1.0, 'tfidf__use_idf': True, 'clf__weights': 'distance', 'clf__n_neighbors': 5}",0.3047518849728213,0.30527792389970193,0.2856391372961599,0.29855631538956107,0.00913634852883908,31,0.9963177275118359,0.994651937576714,0.996405400666316,0.9957916885849553,0.0008067200737531445
9,87.1257061958313,0.1651350308795638,13.859357754389444,0.08281214491497468,"(1, 4)",0.1,0.7,False,distance,5,"{'vect__ngram_range': (1, 4), 'vect__min_df': 0.1, 'vect__max_df': 0.7, 'tfidf__use_idf': False, 'clf__weights': 'distance', 'clf__n_neighbors': 5}",0.33035244608101,0.3184288970717166,0.32684551990180605,0.3252089543515109,0.0050034331776334625,18,0.9936875328774329,0.99105733824303,0.992810801332632,0.9925185574843649,0.0010934763536074458
